Time [s],PIN 0,TX
1.723629417,1,0
1.723692667,0,0
1.723849500,0,1
1.724318208,0,0
1.724757875,1,0
1.724821125,0,0
1.724977917,0,1
1.725447167,0,0
1.725886250,1,0
1.725949500,0,0
1.726106500,0,1
1.726575292,0,0
1.727014667,1,0
1.727077917,0,0
1.727235083,0,1
1.727704417,0,0
1.728143125,1,0
1.728206375,0,0
1.728363083,0,1
1.728832333,0,0
1.729271625,1,0
1.729334833,0,0
1.729491583,0,1
1.729960250,0,0
1.730400083,1,0
1.730463333,0,0
1.730620333,0,1
1.731089125,0,0
1.731528542,1,0
1.731591750,0,0
1.731748625,0,1
1.732217750,0,0
1.732656917,1,0
1.732720167,0,0
1.732877083,0,1
1.733346083,0,0
1.733785292,1,0
1.733848542,0,0
1.734005417,0,1
1.734474667,0,0
1.734913833,1,0
1.734977083,0,0
1.735133917,0,1
1.735602833,0,0
1.736042333,1,0
1.736105542,0,0
1.736262333,0,1
1.736731042,0,0
1.737170792,1,0
1.737234042,0,0
1.737390958,0,1
1.737859750,0,0
1.738299167,1,0
1.738362417,0,0
1.738519458,0,1
1.738988292,0,0
1.739427625,1,0
1.739490833,0,0
1.739647750,0,1
1.740116458,0,0
1.740556000,1,0
1.740619208,0,0
1.740776083,0,1
1.741244792,0,0
1.741684500,1,0
1.741747708,0,0
1.741904750,0,1
1.742374000,0,0
1.742813000,1,0
1.742876208,0,0
1.743032958,0,1
1.743501875,0,0
1.743941333,1,0
1.744004583,0,0
1.744161208,0,1
1.744630500,0,0
1.745069792,1,0
1.745133000,0,0
1.745289875,0,1
1.745758792,0,0
1.746198292,1,0
1.746261542,0,0
1.746418250,0,1
1.746887333,0,0
1.747326792,1,0
1.747390000,0,0
1.747546917,0,1
1.748016125,0,0
1.748455250,1,0
1.748518500,0,0
1.748675333,0,1
1.749144417,0,0
1.749583667,1,0
1.749646875,0,0
1.749803792,0,1
1.750272958,0,0
1.750712083,1,0
1.750775292,0,0
1.750932208,0,1
1.751400917,0,0
1.751840500,1,0
1.751903750,0,0
1.752060750,0,1
1.752529292,0,0
1.752969000,1,0
1.753032250,0,0
1.753189042,0,1
1.753657667,0,0
1.754097500,1,0
1.754160708,0,0
1.754317667,0,1
1.754786500,0,0
1.755225833,1,0
1.755289042,0,0
1.755445792,0,1
1.755914792,0,0
1.756354292,1,0
1.756417542,0,0
1.756574333,0,1
1.757043333,0,0
1.757482792,1,0
1.757546000,0,0
1.757702583,0,1
1.758171833,0,0
1.758611208,1,0
1.758674500,0,0
1.758831375,0,1
1.759300208,0,0
1.759739625,1,0
1.759802917,0,0
1.759959750,0,1
1.760428875,0,0
1.760868125,1,0
1.760931375,0,0
1.761088292,0,1
1.761557167,0,0
1.761996583,1,0
1.762059833,0,0
1.762216750,0,1
1.762685792,0,0
1.763125042,1,0
1.763188250,0,0
1.763345042,0,1
1.763814125,0,0
1.764253417,1,0
1.764316625,0,0
1.764473333,0,1
1.764941917,0,0
1.765381917,1,0
1.765445125,0,0
1.765602000,0,1
1.766070625,0,0
1.766510375,1,0
1.766573583,0,0
1.766730375,0,1
1.767199542,0,0
1.767638750,1,0
1.767701958,0,0
1.767858542,0,1
1.768327292,0,0
1.768767167,1,0
1.768830417,0,0
1.768987500,0,1
1.769456542,0,0
1.769895667,1,0
1.769958875,0,0
1.770115875,0,1
1.770585042,0,0
1.771024042,1,0
1.771087250,0,0
1.771244250,0,1
1.771713583,0,0
1.772152583,1,0
1.772215833,0,0
1.772372833,0,1
1.772841625,0,0
1.773280958,1,0
1.773344208,0,0
1.773501167,0,1
1.773969833,0,0
1.774409500,1,0
1.774472708,0,0
1.774629667,0,1
1.775098667,0,0
1.775537833,1,0
1.775601083,0,0
1.775757917,0,1
1.776226417,0,0
1.776666333,1,0
1.776729625,0,0
1.776886792,0,1
1.777355833,0,0
1.777794792,1,0
1.777858000,0,0
1.778014750,0,1
1.778483583,0,0
1.778923208,1,0
1.778986417,0,0
1.779143292,0,1
1.779612042,0,0
1.780051667,1,0
1.780114917,0,0
1.780272083,0,1
1.780741000,0,0
1.781180167,1,0
1.781243417,0,0
1.781400208,0,1
1.781869042,0,0
1.782308542,1,0
1.782371750,0,0
1.782528667,0,1
1.782997708,0,0
1.783437042,1,0
1.783500292,0,0
1.783657083,0,1
1.784125958,0,0
1.784565417,1,0
1.784628667,0,0
1.784785500,0,1
1.785254625,0,0
1.785693917,1,0
1.785757167,0,0
1.785914000,0,1
1.786383125,0,0
1.786822417,1,0
1.786885708,0,0
1.787042500,0,1
1.787511375,0,0
1.787950833,1,0
1.788014083,0,0
1.788170917,0,1
1.788639583,0,0
1.789079292,1,0
1.789142500,0,0
1.789299375,0,1
1.789768667,0,0
1.790207708,1,0
1.790270958,0,0
1.790427875,0,1
1.790896708,0,0
1.791336167,1,0
1.791399417,0,0
1.791556167,0,1
1.792025333,0,0
1.792464625,1,0
1.792527917,0,0
1.792684417,0,1
1.793153667,0,0
1.793592958,1,0
1.793656208,0,0
1.793812875,0,1
1.794282125,0,0
1.794721500,1,0
1.794784750,0,0
1.794941625,0,1
1.795410667,0,0
1.795849917,1,0
1.795913125,0,0
1.796069917,0,1
1.796538833,0,0
1.796978458,1,0
1.797041667,0,0
1.797198292,0,1
1.797667333,0,0
1.798106750,1,0
1.798170000,0,0
1.798326917,0,1
1.798795667,0,0
1.799235292,1,0
1.799298500,0,0
1.799455375,0,1
1.799924333,0,0
1.800363708,1,0
1.800426958,0,0
1.800584042,0,1
1.801053375,0,0
1.801492208,1,0
1.801555458,0,0
1.801712333,0,1
1.802181583,0,0
1.802620625,1,0
1.802683833,0,0
1.802841000,0,1
1.803309958,0,0
1.803749083,1,0
1.803812250,0,0
1.803969083,0,1
1.804437958,0,0
1.804877500,1,0
1.804940708,0,0
1.805097583,0,1
1.805566667,0,0
1.806005917,1,0
1.806069208,0,0
1.806226208,0,1
1.806695625,0,0
1.807134333,1,0
1.807197583,0,0
1.807354667,0,1
1.807823542,0,0
1.808262875,1,0
1.808326125,0,0
1.808482792,0,1
1.808951958,0,0
1.809391208,1,0
1.809454458,0,0
1.809611375,0,1
1.810080375,0,0
1.810519708,1,0
1.810582917,0,0
1.810739708,0,1
1.811208208,0,0
1.811648208,1,0
1.811711458,0,0
1.811868375,0,1
1.812337167,0,0
1.812776625,1,0
1.812839875,0,0
1.812996750,0,1
1.813465917,0,0
1.813905000,1,0
1.813968208,0,0
1.814125083,0,1
1.814593958,0,0
1.815033500,1,0
1.815096750,0,0
1.815253417,0,1
1.815722083,0,0
1.816161917,1,0
1.816225167,0,0
1.816382083,0,1
1.816850708,0,0
1.817290375,1,0
1.817353625,0,0
1.817510625,0,1
1.817979708,0,0
1.818418833,1,0
1.818482042,0,0
1.818639125,0,1
1.819108208,0,0
1.819547292,1,0
1.819610500,0,0
1.819767208,0,1
1.820236000,0,0
1.820675708,1,0
1.820738917,0,0
1.820895750,0,1
1.821364375,0,0
1.821804250,1,0
1.821867458,0,0
1.822024417,0,1
1.822493458,0,0
1.822932583,1,0
1.822995833,0,0
1.823152708,0,1
1.823621750,0,0
1.824061083,1,0
1.824124375,0,0
1.824281292,0,1
1.824750167,0,0
1.825189583,1,0
1.825252833,0,0
1.825409542,0,1
1.825878458,0,0
1.826317917,1,0
1.826381208,0,0
1.826538125,0,1
1.827006958,0,0
1.827446417,1,0
1.827509667,0,0
1.827666667,0,1
1.828136083,0,0
1.828574833,1,0
1.828638083,0,0
1.828794833,0,1
1.829264042,0,0
1.829703292,1,0
1.829766500,0,0
1.829923333,0,1
1.830391583,0,0
1.830831792,1,0
1.830895083,0,0
1.831052042,0,1
1.831521042,0,0
1.831960208,1,0
1.832023417,0,0
1.832180333,0,1
1.832649250,0,0
1.833088625,1,0
1.833151875,0,0
1.833308750,0,1
1.833778042,0,0
1.834217042,1,0
1.834280292,0,0
1.834436875,0,1
1.834905708,0,0
1.835345542,1,0
1.835408792,0,0
1.835565458,0,1
1.836034167,0,0
1.836474000,1,0
1.836537250,0,0
1.836693875,0,1
1.837162458,0,0
1.837602417,1,0
1.837665625,0,0
1.837822375,0,1
1.838291208,0,0
1.838730833,1,0
1.838794042,0,0
1.838950792,0,1
1.839419792,0,0
1.839859333,1,0
1.839922583,0,0
1.840079458,0,1
1.840548750,0,0
1.840987792,1,0
1.841051000,0,0
1.841207917,0,1
1.841677208,0,0
1.842116208,1,0
1.842179500,0,0
1.842336542,0,1
1.842805667,0,0
1.843244667,1,0
1.843307917,0,0
1.843464792,0,1
1.843933625,0,0
1.844373125,1,0
1.844436375,0,0
1.844593292,0,1
1.845062375,0,0
1.845501542,1,0
1.845564792,0,0
1.845721542,0,1
1.846190500,0,0
1.846629958,1,0
1.846693167,0,0
1.846849958,0,1
1.847318583,0,0
1.847758417,1,0
1.847821667,0,0
1.847978250,0,1
1.848447292,0,0
1.848886875,1,0
1.848950083,0,0
1.849106875,0,1
1.849575792,0,0
1.850015292,1,0
1.850078500,0,0
1.850235333,0,1
1.850704250,0,0
1.851143833,1,0
1.851207042,0,0
1.851363917,0,1
1.851832375,0,0
1.852272167,1,0
1.852335417,0,0
1.852492292,0,1
1.852961375,0,0
1.853400708,1,0
1.853463958,0,0
1.853620667,0,1
1.854089042,0,0
1.854529125,1,0
1.854592375,0,0
1.854749167,0,1
1.855218292,0,0
1.855657542,1,0
1.855720750,0,0
1.855877750,0,1
1.856346792,0,0
1.856786042,1,0
1.856849292,0,0
1.857006083,0,1
1.857475083,0,0
1.857914500,1,0
1.857977750,0,0
1.858134458,0,1
1.858603417,0,0
1.859042875,1,0
1.859106125,0,0
1.859263208,0,1
1.859732042,0,0
1.860171292,1,0
1.860234542,0,0
1.860391208,0,1
1.860860333,0,0
1.861299750,1,0
1.861363000,0,0
1.861519875,0,1
1.861988417,0,0
1.862428208,1,0
1.862491458,0,0
1.862648167,0,1
1.863116917,0,0
1.863556625,1,0
1.863619833,0,0
1.863776625,0,1
1.864245917,0,0
1.864685125,1,0
1.864748375,0,0
1.864905042,0,1
1.865373542,0,0
1.865813583,1,0
1.865876833,0,0
1.866033625,0,1
1.866502458,0,0
1.866942000,1,0
1.867005250,0,0
1.867161875,0,1
1.867631375,0,0
1.868070417,1,0
1.868133625,0,0
1.868290583,0,1
1.868759208,0,0
1.869198875,1,0
1.869262125,0,0
1.869419042,0,1
1.869887750,0,0
1.870327333,1,0
1.870390583,0,0
1.870547417,0,1
1.871016375,0,0
1.871455750,1,0
1.871519042,0,0
1.871675792,0,1
1.872144708,0,0
1.872584208,1,0
1.872647458,0,0
1.872804417,0,1
1.873273667,0,0
1.873712708,1,0
1.873775958,0,0
1.873933000,0,1
1.874402417,0,0
1.874841125,1,0
1.874904375,0,0
1.875061375,0,1
1.875530542,0,0
1.875969583,1,0
1.876032833,0,0
1.876189625,0,1
1.876658583,0,0
1.877098042,1,0
1.877161250,0,0
1.877318083,0,1
1.877787208,0,0
1.878226500,1,0
1.878289708,0,0
1.878446417,0,1
1.878915333,0,0
1.879354917,1,0
1.879418125,0,0
1.879575042,0,1
1.880044125,0,0
1.880483375,1,0
1.880546625,0,0
1.880703417,0,1
1.881172500,0,0
1.881611792,1,0
1.881675042,0,0
1.881831875,0,1
1.882300958,0,0
1.882740292,1,0
1.882803500,0,0
1.882960292,0,1
1.883429000,0,0
1.883868667,1,0
1.883931875,0,0
1.884088750,0,1
1.884557458,0,0
1.884997250,1,0
1.885060500,0,0
1.885217500,0,1
1.885686625,0,0
1.886125583,1,0
1.886188833,0,0
1.886345750,0,1
1.886814042,0,0
1.887254000,1,0
1.887317250,0,0
1.887474292,0,1
1.887942875,0,0
1.888382500,1,0
1.888445750,0,0
1.888602500,0,1
1.889071625,0,0
1.889510958,1,0
1.889574208,0,0
1.889731083,0,1
1.890199917,0,0
1.890639417,1,0
1.890702667,0,0
1.890859375,0,1
1.891328708,0,0
1.891767875,1,0
1.891831083,0,0
1.891988083,0,1
1.892457375,0,0
1.892896208,1,0
1.892959458,0,0
1.893116583,0,1
1.893585375,0,0
1.894024708,1,0
1.894087958,0,0
1.894244792,0,1
1.894713750,0,0
1.895153208,1,0
1.895216458,0,0
1.895373417,0,1
1.895842208,0,0
1.896281583,1,0
1.896344792,0,0
1.896501708,0,1
1.896971000,0,0
1.897410042,1,0
1.897473250,0,0
1.897630292,0,1
1.898099417,0,0
1.898538542,1,0
1.898601792,0,0
1.898758667,0,1
1.899227625,0,0
1.899666917,1,0
1.899730125,0,0
1.899887167,0,1
1.900356083,0,0
1.900795375,1,0
1.900858625,0,0
1.901015375,0,1
1.901484333,0,0
1.901923792,1,0
1.901987083,0,0
1.902144000,0,1
1.902612625,0,0
1.903052292,1,0
1.903115542,0,0
1.903272583,0,1
1.903741458,0,0
1.904180750,1,0
1.904243958,0,0
1.904400708,0,1
1.904869917,0,0
1.905309167,1,0
1.905372417,0,0
1.905529208,0,1
1.905998708,0,0
1.906437583,1,0
1.906500792,0,0
1.906657542,0,1
1.907126250,0,0
1.907566083,1,0
1.907629292,0,0
1.907786333,0,1
1.908255583,0,0
1.908694583,1,0
1.908757833,0,0
1.908914750,0,1
1.909383833,0,0
1.909822958,1,0
1.909886167,0,0
1.910042917,0,1
1.910512000,0,0
1.910951417,1,0
1.911014708,0,0
1.911171625,0,1
1.911640792,0,0
1.912079833,1,0
1.912143083,0,0
1.912300042,0,1
1.912769083,0,0
1.913208333,1,0
1.913271583,0,0
1.913428500,0,1
1.913896792,0,0
1.914336792,1,0
1.914400042,0,0
1.914556875,0,1
1.915025708,0,0
1.915465250,1,0
1.915528500,0,0
1.915685500,0,1
1.916154208,0,0
1.916593625,1,0
1.916656917,0,0
1.916813542,0,1
1.917282542,0,0
1.917722083,1,0
1.917785333,0,0
1.917942125,0,1
1.918410708,0,0
1.918850542,1,0
1.918913750,0,0
1.919070458,0,1
1.919539417,0,0
1.919979042,1,0
1.920042292,0,0
1.920199333,0,1
1.920668292,0,0
1.921107458,1,0
1.921170708,0,0
1.921327667,0,1
1.921796708,0,0
1.922235833,1,0
1.922299083,0,0
1.922455875,0,1
1.922924667,0,0
1.923364292,1,0
1.923427500,0,0
1.923584458,0,1
1.924053125,0,0
1.924492792,1,0
1.924556042,0,0
1.924712750,0,1
1.925181667,0,0
1.925621167,1,0
1.925684417,0,0
1.925841208,0,1
1.926310250,0,0
1.926749708,1,0
1.926812917,0,0
1.926970000,0,1
1.927439292,0,0
1.927878125,1,0
1.927941375,0,0
1.928098167,0,1
1.928567125,0,0
1.929006625,1,0
1.929069875,0,0
1.929226625,0,1
1.929695583,0,0
1.930134958,1,0
1.930198167,0,0
1.930355292,0,1
1.930824125,0,0
1.931263458,1,0
1.931326708,0,0
1.931483667,0,1
1.931952500,0,0
1.932391917,1,0
1.932455125,0,0
1.932612042,0,1
1.933081292,0,0
1.933520292,1,0
1.933583500,0,0
1.933740208,0,1
1.934209208,0,0
1.934648792,1,0
1.934712000,0,0
1.934869042,0,1
1.935338083,0,0
1.935777208,1,0
1.935840458,0,0
1.935997417,0,1
1.936466333,0,0
1.936905667,1,0
1.936968917,0,0
1.937125833,0,1
1.937595083,0,0
1.938034167,1,0
1.938097375,0,0
1.938254000,0,1
1.938722708,0,0
1.939162542,1,0
1.939225792,0,0
1.939382625,0,1
1.939851625,0,0
1.940291042,1,0
1.940354292,0,0
1.940511083,0,1
1.940980333,0,0
1.941419458,1,0
1.941482708,0,0
1.941639875,0,1
1.942108750,0,0
1.942547958,1,0
1.942611208,0,0
1.942768208,0,1
1.943237000,0,0
1.943676417,1,0
1.943739625,0,0
1.943896417,0,1
1.944365542,0,0
1.944804833,1,0
1.944868083,0,0
1.945024917,0,1
1.945493792,0,0
1.945933208,1,0
1.945996417,0,0
1.946153333,0,1
1.946622667,0,0
1.947061625,1,0
1.947124917,0,0
1.947281708,0,1
1.947750375,0,0
1.948190125,1,0
1.948253333,0,0
1.948410417,0,1
1.948879333,0,0
1.949318542,1,0
1.949381750,0,0
1.949538917,0,1
1.950007750,0,0
1.950447000,1,0
1.950510208,0,0
1.950667042,0,1
1.951135875,0,0
1.951575417,1,0
1.951638625,0,0
1.951795042,0,1
1.952264417,0,0
1.952703875,1,0
1.952767125,0,0
1.952924000,0,1
1.953392750,0,0
1.953832375,1,0
1.953895583,0,0
1.954052333,0,1
1.954520875,0,0
1.954960750,1,0
1.955024000,0,0
1.955180792,0,1
1.955649833,0,0
1.956089333,1,0
1.956152542,0,0
1.956309500,0,1
1.956778583,0,0
1.957217708,1,0
1.957280917,0,0
1.957437667,0,1
1.957906458,0,0
1.958346125,1,0
1.958409375,0,0
1.958566333,0,1
1.959035208,0,0
1.959474583,1,0
1.959537792,0,0
1.959694833,0,1
1.960163958,0,0
1.960603042,1,0
1.960666292,0,0
1.960823208,0,1
1.961292125,0,0
1.961731542,1,0
1.961794792,0,0
1.961951708,0,1
1.962420958,0,0
1.962859917,1,0
1.962923167,0,0
1.963079958,0,1
1.963548583,0,0
1.963988375,1,0
1.964051625,0,0
1.964208583,0,1
1.964677500,0,0
1.965116750,1,0
1.965180000,0,0
1.965336667,0,1
1.965805333,0,0
1.966245333,1,0
1.966308583,0,0
1.966465500,0,1
1.966934333,0,0
1.967373708,1,0
1.967436917,0,0
1.967593625,0,1
1.968062750,0,0
1.968502125,1,0
1.968565375,0,0
1.968721958,0,1
1.969191042,0,0
1.969630625,1,0
1.969693833,0,0
1.969850792,0,1
1.970319500,0,0
1.970759042,1,0
1.970822292,0,0
1.970979292,0,1
1.971448375,0,0
1.971887542,1,0
1.971950792,0,0
1.972107625,0,1
1.972576917,0,0
1.973015875,1,0
1.973079125,0,0
1.973235792,0,1
1.973704875,0,0
1.974144417,1,0
1.974207625,0,0
1.974364542,0,1
1.974833792,0,0
1.975272750,1,0
1.975336000,0,0
1.975493083,0,1
1.975962083,0,0
1.976401292,1,0
1.976464542,0,0
1.976621750,0,1
1.977090500,0,0
1.977529792,1,0
1.977593000,0,0
1.977750083,0,1
1.978218875,0,0
1.978658208,1,0
1.978721458,0,0
1.978878125,0,1
1.979347250,0,0
1.979786625,1,0
1.979849833,0,0
1.980006750,0,1
1.980476083,0,0
1.980915083,1,0
1.980978333,0,0
1.981135042,0,1
1.981604292,0,0
1.982043500,1,0
1.982106708,0,0
1.982263792,0,1
1.982732625,0,0
1.983172000,1,0
1.983235208,0,0
1.983392125,0,1
1.983861375,0,0
1.984300375,1,0
1.984363583,0,0
1.984520500,0,1
1.984989250,0,0
1.985428833,1,0
1.985492083,0,0
1.985649125,0,1
1.986118167,0,0
1.986557250,1,0
1.986620500,0,0
1.986777375,0,1
1.987245917,0,0
1.987685708,1,0
1.987748917,0,0
1.987905667,0,1
1.988374542,0,0
1.988814167,1,0
1.988877417,0,0
1.989034167,0,1
1.989503000,0,0
1.989942667,1,0
1.990005917,0,0
1.990162625,0,1
1.990631708,0,0
1.991071083,1,0
1.991134333,0,0
1.991291417,0,1
1.991760417,0,0
1.992199500,1,0
1.992262792,0,0
1.992419750,0,1
1.992888833,0,0
1.993328000,1,0
1.993391208,0,0
1.993548000,0,1
1.994017333,0,0
1.994456375,1,0
1.994519583,0,0
1.994676583,0,1
1.995145917,0,0
1.995584875,1,0
1.995648125,0,0
1.995804958,0,1
1.996273625,0,0
1.996713292,1,0
1.996776583,0,0
1.996933542,0,1
1.997402417,0,0
1.997841708,1,0
1.997904917,0,0
1.998061500,0,1
1.998530833,0,0
1.998970125,1,0
1.999033375,0,0
1.999190333,0,1
1.999659333,0,0
2.000098625,1,0
2.000161875,0,0
2.000318875,0,1
2.000787875,0,0
2.001227083,1,0
2.001290333,0,0
2.001447208,0,1
2.001916000,0,0
2.002355583,1,0
2.002418833,0,0
2.002575708,0,1
2.003044500,0,0
2.003483958,1,0
2.003547208,0,0
2.003703958,0,1
2.004172917,0,0
2.004612458,1,0
2.004675708,0,0
2.004832833,0,1
2.005301875,0,0
2.005740833,1,0
2.005804125,0,0
2.005961000,0,1
2.006430042,0,0
2.006869333,1,0
2.006932542,0,0
2.007089458,0,1
2.007558000,0,0
2.007997750,1,0
2.008061000,0,0
2.008218292,0,1
2.008687417,0,0
2.009126208,1,0
2.009189458,0,0
2.009346583,0,1
2.009815167,0,0
2.010254667,1,0
2.010317917,0,0
2.010474708,0,1
2.010943208,0,0
2.011383167,1,0
2.011446417,0,0
2.011603250,0,1
2.012072250,0,0
2.012511500,1,0
2.012574750,0,0
2.012731667,0,1
2.013201208,0,0
2.013639958,1,0
2.013703167,0,0
2.013859750,0,1
2.014328792,0,0
2.014768500,1,0
2.014831708,0,0
2.014988542,0,1
2.015457542,0,0
2.015896917,1,0
2.015960167,0,0
2.016116958,0,1
2.016585833,0,0
2.017025333,1,0
2.017088583,0,0
2.017245333,0,1
2.017714417,0,0
2.018153708,1,0
2.018216958,0,0
2.018373792,0,1
2.018842208,0,0
2.019282208,1,0
2.019345458,0,0
2.019502208,0,1
2.019971292,0,0
2.020410667,1,0
2.020473875,0,0
2.020630458,0,1
2.021099167,0,0
2.021539083,1,0
2.021602292,0,0
2.021759208,0,1
2.022228083,0,0
2.022667542,1,0
2.022730792,0,0
2.022887583,0,1
2.023356625,0,0
2.023796000,1,0
2.023859208,0,0
2.024016250,0,1
2.024485292,0,0
2.024924458,1,0
2.024987667,0,0
2.025144458,0,1
2.025613625,0,0
2.026053000,1,0
2.026116208,0,0
2.026273000,0,1
2.026741917,0,0
2.027181333,1,0
2.027244583,0,0
2.027401583,0,1
2.027870750,0,0
2.028309833,1,0
2.028373083,0,0
2.028530125,0,1
2.028998875,0,0
2.029438208,1,0
2.029501458,0,0
2.029658458,0,1
2.030127583,0,0
2.030566667,1,0
2.030629917,0,0
2.030787000,0,1
2.031256167,0,0
2.031695125,1,0
2.031758333,0,0
2.031915292,0,1
2.032383625,0,0
2.032823583,1,0
2.032886833,0,0
2.033043583,0,1
2.033512375,0,0
2.033952000,1,0
2.034015250,0,0
2.034172125,0,1
2.034641333,0,0
2.035080458,1,0
2.035143667,0,0
2.035300292,0,1
2.035769375,0,0
2.036208958,1,0
2.036272167,0,0
2.036429250,0,1
2.036897833,0,0
2.037337333,1,0
2.037400583,0,0
2.037557458,0,1
2.038026333,0,0
2.038465833,1,0
2.038529125,0,0
2.038685958,0,1
2.039154750,0,0
2.039594333,1,0
2.039657542,0,0
2.039814292,0,1
2.040283167,0,0
2.040722667,1,0
2.040785875,0,0
2.040942750,0,1
2.041411792,0,0
2.041851167,1,0
2.041914417,0,0
2.042071417,0,1
2.042540667,0,0
2.042979542,1,0
2.043042792,0,0
2.043199375,0,1
2.043668417,0,0
2.044108042,1,0
2.044171292,0,0
2.044328083,0,1
2.044797083,0,0
2.045236542,1,0
2.045299750,0,0
2.045456833,0,1
2.045926000,0,0
2.046364917,1,0
2.046428167,0,0
2.046585208,0,1
2.047053958,0,0
2.047493375,1,0
2.047556625,0,0
2.047713708,0,1
2.048182750,0,0
2.048621875,1,0
2.048685167,0,0
2.048842042,0,1
2.049311083,0,0
2.049750292,1,0
2.049813542,0,0
2.049970500,0,1
2.050439333,0,0
2.050878667,1,0
2.050941875,0,0
2.051098875,0,1
2.051567792,0,0
2.052007208,1,0
2.052070417,0,0
2.052227208,0,1
2.052696542,0,0
2.053135542,1,0
2.053198792,0,0
2.053355583,0,1
2.053824750,0,0
2.054264125,1,0
2.054327333,0,0
2.054484208,0,1
2.054953458,0,0
2.055392500,1,0
2.055455750,0,0
2.055612625,0,1
2.056081958,0,0
2.056520917,1,0
2.056584167,0,0
2.056740958,0,1
2.057209708,0,0
2.057649417,1,0
2.057712708,0,0
2.057869583,0,1
2.058338292,0,0
2.058777792,1,0
2.058841000,0,0
2.058997917,0,1
2.059466458,0,0
2.059906333,1,0
2.059969542,0,0
2.060126208,0,1
2.060595292,0,0
2.061034750,1,0
2.061098000,0,0
2.061254583,0,1
2.061723875,0,0
2.062163167,1,0
2.062226417,0,0
2.062383292,0,1
2.062852083,0,0
2.063291542,1,0
2.063354750,0,0
2.063511667,0,1
2.063980583,0,0
2.064420000,1,0
2.064483292,0,0
2.064640083,0,1
2.065108792,0,0
2.065548542,1,0
2.065611750,0,0
2.065768708,0,1
2.066237292,0,0
2.066676917,1,0
2.066740208,0,0
2.066897083,0,1
2.067365833,0,0
2.067805375,1,0
2.067868583,0,0
2.068025708,0,1
2.068494208,0,0
2.068933917,1,0
2.068997125,0,0
2.069153875,0,1
2.069621958,0,0
2.070062292,1,0
2.070125542,0,0
2.070282458,0,1
2.070751333,0,0
2.071190750,1,0
2.071254000,0,0
2.071410833,0,1
2.071880000,0,0
2.072319167,1,0
2.072382375,0,0
2.072539083,0,1
2.073007958,0,0
2.073447625,1,0
2.073510917,0,0
2.073667625,0,1
2.074136792,0,0
2.074576083,1,0
2.074639292,0,0
2.074796042,0,1
2.075264958,0,0
2.075704583,1,0
2.075767792,0,0
2.075924583,0,1
2.076393333,0,0
2.076833000,1,0
2.076896208,0,0
2.077053250,0,1
2.077522500,0,0
2.077961375,1,0
2.078024625,0,0
2.078181375,0,1
2.078650250,0,0
2.079089792,1,0
2.079153000,0,0
2.079310083,0,1
2.079778792,0,0
2.080218375,1,0
2.080281583,0,0
2.080438542,0,1
2.080907708,0,0
2.081346750,1,0
2.081409958,0,0
2.081567208,0,1
2.082036083,0,0
2.082475208,1,0
2.082538417,0,0
2.082695417,0,1
2.083164417,0,0
2.083603667,1,0
2.083666875,0,0
2.083823708,0,1
2.084292583,0,0
2.084732083,1,0
2.084795333,0,0
2.084952125,0,1
2.085420917,0,0
2.085860583,1,0
2.085923833,0,0
2.086080708,0,1
2.086549792,0,0
2.086988917,1,0
2.087052167,0,0
2.087209083,0,1
2.087678333,0,0
2.088117417,1,0
2.088180708,0,0
2.088337542,0,1
2.088806708,0,0
2.089245833,1,0
2.089309083,0,0
2.089466042,0,1
2.089934708,0,0
2.090374292,1,0
2.090437583,0,0
2.090594417,0,1
2.091063083,0,0
2.091502750,1,0
2.091565958,0,0
2.091722958,0,1
2.092191625,0,0
2.092631250,1,0
2.092694542,0,0
2.092851250,0,1
2.093320125,0,0
2.093759625,1,0
2.093822833,0,0
2.093979875,0,1
2.094448667,0,0
2.094888125,1,0
2.094951333,0,0
2.095108083,0,1
2.095577000,0,0
2.096016625,1,0
2.096079875,0,0
2.096236583,0,1
2.096705417,0,0
2.097145042,1,0
2.097208250,0,0
2.097365000,0,1
2.097833667,0,0
2.098273458,1,0
2.098336708,0,0
2.098493708,0,1
2.098962917,0,0
2.099401917,1,0
2.099465125,0,0
2.099622083,0,1
2.100090833,0,0
2.100530292,1,0
2.100593542,0,0
2.100750292,0,1
2.101219292,0,0
2.101658750,1,0
2.101721958,0,0
2.101878833,0,1
2.102347958,0,0
2.102787292,1,0
2.102850542,0,0
2.103007458,0,1
2.103476458,0,0
2.103915708,1,0
2.103978958,0,0
2.104135708,0,1
2.104604792,0,0
2.105044125,1,0
2.105107375,0,0
2.105264083,0,1
2.105733083,0,0
2.106172583,1,0
2.106235833,0,0
2.106392667,0,1
2.106861708,0,0
2.107301000,1,0
2.107364250,0,0
2.107521208,0,1
2.107990292,0,0
2.108429458,1,0
2.108492667,0,0
2.108649708,0,1
2.109118833,0,0
2.109557833,1,0
2.109621083,0,0
2.109777750,0,1
2.110247125,0,0
2.110686333,1,0
2.110749583,0,0
2.110906458,0,1
2.111375417,0,0
2.111814750,1,0
2.111878000,0,0
2.112034833,0,1
2.112504125,0,0
2.112943292,1,0
2.113006542,0,0
2.113163250,0,1
2.113632292,0,0
2.114071625,1,0
2.114134875,0,0
2.114291667,0,1
2.114760917,0,0
2.115200167,1,0
2.115263375,0,0
2.115420292,0,1
2.115889208,0,0
2.116328625,1,0
2.116391833,0,0
2.116548542,0,1
2.117016917,0,0
2.117457042,1,0
2.117520250,0,0
