Time [s],PIN 0,TX
2.919791708,0,0
2.921263667,1,0
2.921337875,0,0
2.921494042,0,1
2.922135042,0,0
2.923607333,1,0
2.923681542,0,0
2.923837792,0,1
2.924478750,0,0
2.925951125,1,0
2.926025333,0,0
2.926181458,0,1
2.926822375,0,0
2.928294750,1,0
2.928368958,0,0
2.928525083,0,1
2.929165958,0,0
2.930638500,1,0
2.930712708,0,0
2.930869042,0,1
2.931510167,0,0
2.932982125,1,0
2.933056333,0,0
2.933212708,0,1
2.933853750,0,0
2.935325875,1,0
2.935400083,0,0
2.935559667,0,1
2.936200875,0,0
2.937669583,1,0
2.937743833,0,0
2.937900375,0,1
2.938541250,0,0
2.940013167,1,0
2.940087417,0,0
2.940244000,0,1
2.940884958,0,0
2.942356958,1,0
2.942431167,0,0
2.942587333,0,1
2.943228250,0,0
2.944700625,1,0
2.944774833,0,0
2.944930958,0,1
2.945572125,0,0
2.947044333,1,0
2.947118583,0,0
2.947274708,0,1
2.947915708,0,0
2.949388042,1,0
2.949462250,0,0
2.949618417,0,1
2.950259458,0,0
2.951731792,1,0
2.951806000,0,0
2.951962167,0,1
2.952603042,0,0
2.954075458,1,0
2.954149667,0,0
2.954305833,0,1
2.954946625,0,0
2.956419125,1,0
2.956493375,0,0
2.956649792,0,1
2.957290958,0,0
2.958762792,1,0
2.958837000,0,0
2.958993292,0,1
2.959634000,0,0
2.961106458,1,0
2.961180667,0,0
2.961340208,0,1
2.961981042,0,0
2.963450208,1,0
2.963524458,0,0
2.963680625,0,1
2.964321375,0,0
2.965793875,1,0
2.965868125,0,0
2.966024167,0,1
2.966665208,0,0
2.968137583,1,0
2.968211792,0,0
2.968368042,0,1
2.969009167,0,0
2.970481333,1,0
2.970555542,0,0
2.970711750,0,1
2.971352750,0,0
2.972825000,1,0
2.972899250,0,0
2.973055625,0,1
2.973696750,0,0
2.975168667,1,0
2.975242875,0,0
2.975399250,0,1
2.976040417,0,0
2.977512333,1,0
2.977586542,0,0
2.977742708,0,1
2.978383750,0,0
2.979856000,1,0
2.979930250,0,0
2.980086417,0,1
2.980727208,0,0
2.982199750,1,0
2.982273958,0,0
2.982430417,0,1
2.983071292,0,0
2.984543417,1,0
2.984617625,0,0
2.984774000,0,1
2.985414875,0,0
2.986887125,1,0
2.986961333,0,0
2.987117542,0,1
2.987758542,0,0
2.989230792,1,0
2.989305042,0,0
2.989461417,0,1
2.990102500,0,0
2.991574542,1,0
2.991648750,0,0
2.991805042,0,1
2.992446167,0,0
2.993918208,1,0
2.993992458,0,0
2.994152083,0,1
2.994793333,0,0
2.996261958,1,0
2.996336208,0,0
2.996492333,0,1
2.997133333,0,0
2.998605667,1,0
2.998679875,0,0
2.998836125,0,1
2.999477042,0,0
3.000949375,1,0
3.001023583,0,0
3.001179875,0,1
3.001820750,0,0
3.003293000,1,0
3.003367208,0,0
3.003523542,0,1
3.004164708,0,0
3.005636667,1,0
3.005710875,0,0
3.005867042,0,1
3.006508125,0,0
3.007980417,1,0
3.008054625,0,0
3.008210833,0,1
3.008851792,0,0
3.010324042,1,0
3.010398250,0,0
3.010554500,0,1
3.011195375,0,0
3.012667792,1,0
3.012742000,0,0
3.012898167,0,1
3.013538833,0,0
3.015011500,1,0
3.015085708,0,0
3.015242042,0,1
3.015883042,0,0
3.017355167,1,0
3.017429375,0,0
3.017585875,0,1
3.018226917,0,0
3.019698917,1,0
3.019773167,0,0
3.019929333,0,1
3.020570500,0,0
3.022042583,1,0
3.022116792,0,0
3.022273208,0,1
3.022914292,0,0
3.024386250,1,0
3.024460458,0,0
3.024620167,0,1
3.025261250,0,0
3.026729958,1,0
3.026804167,0,0
3.026960375,0,1
3.027601292,0,0
3.029073708,1,0
3.029147958,0,0
3.029304208,0,1
3.029945208,0,0
3.031417292,1,0
3.031491500,0,0
3.031647958,0,1
3.032288958,0,0
3.033761042,1,0
3.033835292,0,0
3.033991417,0,1
3.034632625,0,0
3.036104750,1,0
3.036178958,0,0
3.036335208,0,1
3.036976167,0,0
3.038448417,1,0
3.038522667,0,0
3.038678792,0,1
3.039319792,0,0
3.040792125,1,0
3.040866333,0,0
3.041022583,0,1
3.041663458,0,0
3.043135792,1,0
3.043210000,0,0
3.043366500,0,1
3.044007333,0,0
3.045479500,1,0
3.045553750,0,0
3.045713292,0,1
3.046354333,0,0
3.047823208,1,0
3.047897417,0,0
3.048053750,0,1
3.048694875,0,0
3.050166917,1,0
3.050241167,0,0
3.050400750,0,1
3.051042083,0,0
3.052510625,1,0
3.052584833,0,0
3.052741125,0,1
3.053382417,0,0
3.054854375,1,0
3.054928625,0,0
3.055084875,0,1
3.055725792,0,0
3.057197958,1,0
3.057272208,0,0
3.057431875,0,1
3.058073042,0,0
3.059541667,1,0
3.059615917,0,0
3.059772333,0,1
3.060413458,0,0
3.061885417,1,0
3.061959625,0,0
3.062115833,0,1
3.062757000,0,0
3.064229042,1,0
3.064303292,0,0
3.064459750,0,1
3.065100917,0,0
3.066572792,1,0
3.066647000,0,0
3.066803375,0,1
3.067444292,0,0
3.068916500,1,0
3.068990750,0,0
3.069146875,0,1
3.069787708,0,0
3.071260208,1,0
3.071334417,0,0
3.071490583,0,1
3.072131333,0,0
3.073603875,1,0
3.073678125,0,0
3.073834292,0,1
3.074475250,0,0
3.075947667,1,0
3.076021875,0,0
3.076177917,0,1
3.076818667,0,0
3.078291208,1,0
3.078365458,0,0
3.078521583,0,1
3.079162583,0,0
3.080635042,1,0
3.080709250,0,0
3.080865542,0,1
3.081506750,0,0
3.082978625,1,0
3.083052833,0,0
3.083212333,0,1
3.083853458,0,0
3.085322375,1,0
3.085396625,0,0
3.085556167,0,1
3.086197250,0,0
3.087666083,1,0
3.087740333,0,0
3.087896667,0,1
3.088537667,0,0
3.090009792,1,0
3.090084000,0,0
3.090240417,0,1
3.090881458,0,0
3.092353500,1,0
3.092427708,0,0
3.092584083,0,1
3.093225042,0,0
3.094697083,1,0
3.094771292,0,0
3.094927625,0,1
3.095568208,0,0
3.097040792,1,0
3.097115000,0,0
3.097274583,0,1
3.097915542,0,0
3.099384500,1,0
3.099458708,0,0
3.099615083,0,1
3.100256042,0,0
3.101728208,1,0
3.101802417,0,0
3.101958917,0,1
3.102599833,0,0
3.104071875,1,0
3.104146125,0,0
3.104305708,0,1
3.104946833,0,0
3.106415667,1,0
3.106489875,0,0
3.106645958,0,1
3.107286792,0,0
3.108759333,1,0
3.108833583,0,0
3.108989958,0,1
3.109630917,0,0
3.111103083,1,0
3.111177292,0,0
3.111333542,0,1
3.111974542,0,0
3.113446708,1,0
3.113520917,0,0
3.113677125,0,1
3.114318083,0,0
3.115790417,1,0
3.115864625,0,0
3.116020750,0,1
3.116661708,0,0
3.118134125,1,0
3.118208333,0,0
3.118364708,0,1
3.119005542,0,0
3.120477792,1,0
3.120552042,0,0
3.120711625,0,1
3.121352917,0,0
3.122821417,1,0
3.122895625,0,0
3.123051917,0,1
3.123692625,0,0
3.125165208,1,0
3.125239458,0,0
3.125395958,0,1
3.126037167,0,0
3.127508875,1,0
3.127583083,0,0
3.127739292,0,1
3.128380208,0,0
3.129852625,1,0
3.129926833,0,0
3.130082958,0,1
3.130723875,0,0
3.132196250,1,0
3.132270458,0,0
3.132426667,0,1
3.133067292,0,0
3.134539958,1,0
3.134614208,0,0
3.134770625,0,1
3.135411625,0,0
3.136883708,1,0
3.136957917,0,0
3.137114167,0,1
3.137755417,0,0
3.139227375,1,0
3.139301583,0,0
3.139457708,0,1
3.140098625,0,0
3.141571083,1,0
3.141645333,0,0
3.141801792,0,1
3.142442708,0,0
3.143914708,1,0
3.143988958,0,0
3.144145250,0,1
3.144786542,0,0
3.146258458,1,0
3.146332667,0,0
3.146489167,0,1
3.147130250,0,0
3.148602083,1,0
3.148676292,0,0
3.148832458,0,1
3.149473458,0,0
3.150945833,1,0
3.151020042,0,0
3.151176500,0,1
3.151817750,0,0
3.153289542,1,0
3.153363792,0,0
3.153519917,0,1
3.154161125,0,0
3.155633208,1,0
3.155707417,0,0
3.155867000,0,1
3.156508333,0,0
3.157977000,1,0
3.158051208,0,0
3.158207625,0,1
3.158848542,0,0
3.160320667,1,0
3.160394917,0,0
3.160554542,0,1
3.161195583,0,0
3.162664250,1,0
3.162738458,0,0
3.162894667,0,1
3.163535625,0,0
3.165007958,1,0
3.165082167,0,0
3.165238792,0,1
3.165879583,0,0
3.167351708,1,0
3.167425958,0,0
3.167582208,0,1
3.168223500,0,0
3.169695458,1,0
3.169769667,0,0
3.169929667,0,1
3.170571000,0,0
3.172039083,1,0
3.172113292,0,0
3.172269833,0,1
3.172910958,0,0
3.174382792,1,0
3.174457000,0,0
3.174613125,0,1
3.175254208,0,0
3.176726500,1,0
3.176800750,0,0
3.176956917,0,1
3.177597917,0,0
3.179070208,1,0
3.179144417,0,0
3.179300542,0,1
3.179941500,0,0
3.181413917,1,0
3.181488125,0,0
3.181644292,0,1
3.182285167,0,0
3.183757667,1,0
3.183831875,0,0
3.183988167,0,1
3.184629333,0,0
3.186101292,1,0
3.186175542,0,0
3.186331917,0,1
3.186972958,0,0
3.188444958,1,0
3.188519208,0,0
3.188675625,0,1
3.189316583,0,0
3.190788625,1,0
3.190862833,0,0
3.191019167,0,1
3.191660250,0,0
3.193132333,1,0
3.193206542,0,0
3.193362875,0,1
3.194003917,0,0
3.195476000,1,0
3.195550250,0,0
3.195709875,0,1
3.196350958,0,0
3.197819750,1,0
3.197894000,0,0
3.198050083,0,1
3.198691042,0,0
3.200163458,1,0
3.200237667,0,0
3.200393625,0,1
3.201034750,0,0
3.202507125,1,0
3.202581333,0,0
3.202740958,0,1
3.203382083,0,0
3.204850792,1,0
3.204925042,0,0
3.205081542,0,1
3.205722458,0,0
3.207194542,1,0
3.207268750,0,0
3.207425000,0,1
3.208066125,0,0
3.209538208,1,0
3.209612458,0,0
3.209768667,0,1
3.210409417,0,0
3.211881833,1,0
3.211956083,0,0
3.212115792,0,1
3.212757000,0,0
3.214225625,1,0
3.214299875,0,0
3.214456208,0,1
3.215097250,0,0
3.216569292,1,0
3.216643500,0,0
3.216799958,0,1
3.217440958,0,0
3.218913042,1,0
3.218987333,0,0
3.219143750,0,1
3.219785083,0,0
3.221256667,1,0
3.221330917,0,0
3.221487375,0,1
3.222128375,0,0
3.223600417,1,0
3.223674667,0,0
3.223831000,0,1
3.224472208,0,0
3.225944083,1,0
3.226018333,0,0
3.226174792,0,1
3.226815833,0,0
3.228287750,1,0
3.228361958,0,0
3.228518292,0,1
3.229159125,0,0
3.230631458,1,0
3.230705667,0,0
3.230861958,0,1
3.231503083,0,0
3.232975250,1,0
3.233049458,0,0
3.233205833,0,1
3.233846750,0,0
3.235318833,1,0
3.235393042,0,0
3.235549625,0,1
3.236190417,0,0
3.237662583,1,0
3.237736792,0,0
3.237893167,0,1
3.238534125,0,0
3.240006250,1,0
3.240080458,0,0
3.240236625,0,1
3.240877625,0,0
3.242349958,1,0
3.242424167,0,0
3.242580292,0,1
3.243221417,0,0
3.244693667,1,0
3.244767917,0,0
3.244924292,0,1
3.245565250,0,0
3.247037292,1,0
3.247111500,0,0
3.247267958,0,1
3.247908875,0,0
3.249381000,1,0
3.249455208,0,0
3.249611417,0,1
3.250252375,0,0
3.251724792,1,0
3.251799000,0,0
3.251955167,0,1
3.252596250,0,0
3.254068458,1,0
3.254142667,0,0
3.254298750,0,1
3.254939750,0,0
3.256412208,1,0
3.256486417,0,0
3.256642542,0,1
3.257283292,0,0
3.258755875,1,0
3.258830083,0,0
3.258986375,0,1
3.259627292,0,0
3.261099458,1,0
3.261173708,0,0
3.261330083,0,1
3.261970958,0,0
3.263443250,1,0
3.263517500,0,0
3.263677167,0,1
3.264318292,0,0
3.265786917,1,0
3.265861125,0,0
3.266017542,0,1
3.266658375,0,0
3.268130583,1,0
3.268204792,0,0
3.268364792,0,1
3.269005792,0,0
3.270474292,1,0
3.270548500,0,0
3.270704750,0,1
3.271345458,0,0
3.272818083,1,0
3.272892292,0,0
3.273052083,0,1
3.273693167,0,0
3.275161750,1,0
3.275235958,0,0
3.275392167,0,1
3.276033083,0,0
3.277505458,1,0
3.277579667,0,0
3.277735875,0,1
3.278376958,0,0
3.279849125,1,0
3.279923333,0,0
3.280079708,0,1
3.280720458,0,0
3.282192792,1,0
3.282267000,0,0
3.282427000,0,1
3.283068167,0,0
3.284536542,1,0
3.284610792,0,0
3.284766958,0,1
3.285408042,0,0
3.286880167,1,0
3.286954375,0,0
3.287110708,0,1
3.287751708,0,0
3.289223917,1,0
3.289298125,0,0
3.289457833,0,1
3.290099000,0,0
3.291567542,1,0
3.291641750,0,0
3.291797958,0,1
3.292439167,0,0
3.293911250,1,0
3.293985458,0,0
3.294145125,0,1
3.294786208,0,0
3.296254917,1,0
3.296329125,0,0
3.296488667,0,1
3.297129833,0,0
3.298598625,1,0
3.298672875,0,0
3.298829333,0,1
3.299470417,0,0
3.300942333,1,0
3.301016542,0,0
3.301172750,0,1
3.301813625,0,0
3.303286042,1,0
3.303360250,0,0
3.303516458,0,1
3.304157375,0,0
3.305629792,1,0
3.305704000,0,0
3.305860167,0,1
3.306500917,0,0
3.307973458,1,0
3.308047667,0,0
3.308203875,0,1
3.308844750,0,0
3.310317167,1,0
3.310391375,0,0
3.310547833,0,1
3.311188833,0,0
3.312660792,1,0
3.312735000,0,0
3.312891250,0,1
3.313531917,0,0
3.315004500,1,0
3.315078708,0,0
3.315234875,0,1
3.315875792,0,0
3.317348292,1,0
3.317422500,0,0
3.317578750,0,1
3.318219708,0,0
3.319691958,1,0
3.319766167,0,0
3.319922500,0,1
3.320563667,0,0
3.322035667,1,0
3.322109875,0,0
3.322266000,0,1
3.322906792,0,0
3.324379250,1,0
3.324453458,0,0
3.324609667,0,1
3.325250667,0,0
3.326722958,1,0
3.326797167,0,0
3.326953333,0,1
3.327594292,0,0
3.329066708,1,0
3.329140917,0,0
3.329297167,0,1
3.329938125,0,0
3.331410375,1,0
3.331484583,0,0
3.331640917,0,1
3.332281917,0,0
3.333754000,1,0
3.333828208,0,0
3.333984458,0,1
3.334625417,0,0
3.336097750,1,0
3.336171958,0,0
3.336328458,0,1
3.336969458,0,0
3.338441458,1,0
3.338515667,0,0
3.338671833,0,1
3.339312792,0,0
3.340785125,1,0
3.340859333,0,0
3.341018917,0,1
3.341659875,0,0
3.343128875,1,0
3.343203083,0,0
3.343362833,0,1
3.344004000,0,0
3.345472500,1,0
3.345546750,0,0
3.345703167,0,1
3.346344458,0,0
3.347816250,1,0
3.347890500,0,0
3.348046667,0,1
3.348688042,0,0
3.350160000,1,0
3.350234208,0,0
3.350390542,0,1
3.351031667,0,0
3.352503625,1,0
3.352577875,0,0
3.352734083,0,1
3.353375167,0,0
3.354847375,1,0
3.354921625,0,0
3.355081250,0,1
3.355722292,0,0
3.357190958,1,0
3.357265208,0,0
3.357421667,0,1
3.358062667,0,0
3.359534792,1,0
3.359609000,0,0
3.359768833,0,1
3.360410000,0,0
3.361878458,1,0
3.361952667,0,0
3.362108958,0,1
3.362750208,0,0
3.364222167,1,0
3.364296375,0,0
3.364452833,0,1
3.365093833,0,0
3.366565833,1,0
3.366640042,0,0
3.366796375,0,1
3.367437417,0,0
3.368909542,1,0
3.368983750,0,0
3.369140000,0,1
3.369781042,0,0
3.371253167,1,0
3.371327375,0,0
3.371483542,0,1
3.372124542,0,0
3.373596917,1,0
3.373671167,0,0
3.373830792,0,1
3.374471875,0,0
3.375940542,1,0
3.376014792,0,0
3.376171000,0,1
3.376811917,0,0
3.378284250,1,0
3.378358458,0,0
3.378514917,0,1
3.379156042,0,0
3.380628000,1,0
3.380702208,0,0
3.380858417,0,1
3.381499292,0,0
3.382971708,1,0
3.383045917,0,0
3.383202083,0,1
3.383842833,0,0
3.385315333,1,0
3.385389583,0,0
3.385545917,0,1
3.386186833,0,0
3.387659042,1,0
3.387733250,0,0
3.387889542,0,1
3.388530542,0,0
3.390002792,1,0
3.390077042,0,0
3.390233583,0,1
3.390874333,0,0
3.392346417,1,0
3.392420667,0,0
3.392576917,0,1
3.393218042,0,0
3.394690167,1,0
3.394764417,0,0
3.394920542,0,1
3.395561583,0,0
3.397033833,1,0
3.397108042,0,0
3.397267750,0,1
3.397908917,0,0
3.399377500,1,0
3.399451708,0,0
3.399608000,0,1
3.400248667,0,0
3.401721208,1,0
3.401795417,0,0
3.401951625,0,1
3.402592792,0,0
3.404064917,1,0
3.404139125,0,0
3.404298958,0,1
3.404940125,0,0
3.406408667,1,0
3.406482875,0,0
3.406639167,0,1
3.407280125,0,0
3.408752292,1,0
3.408826500,0,0
3.408982875,0,1
3.409623833,0,0
3.411096083,1,0
3.411170333,0,0
3.411326542,0,1
3.411967583,0,0
3.413439750,1,0
3.413513958,0,0
3.413670208,0,1
3.414311333,0,0
3.415783458,1,0
3.415857708,0,0
3.416014125,0,1
3.416655417,0,0
3.418127125,1,0
3.418201333,0,0
3.418357792,0,1
3.418998917,0,0
3.420470750,1,0
3.420545000,0,0
3.420701458,0,1
3.421342667,0,0
3.422814500,1,0
3.422888708,0,0
3.423044917,0,1
3.423685833,0,0
3.425158250,1,0
3.425232458,0,0
3.425389208,0,1
3.426030333,0,0
3.427501958,1,0
3.427576167,0,0
3.427732375,0,1
3.428373208,0,0
3.429845542,1,0
3.429919792,0,0
3.430075917,0,1
3.430716875,0,0
3.432189292,1,0
3.432263500,0,0
3.432419750,0,1
3.433061042,0,0
3.434532958,1,0
3.434607167,0,0
3.434763375,0,1
3.435404125,0,0
3.436876667,1,0
3.436950875,0,0
3.437107042,0,1
3.437748167,0,0
3.439220292,1,0
3.439294500,0,0
3.439450792,0,1
3.440091708,0,0
3.441564042,1,0
3.441638250,0,0
3.441794625,0,1
3.442435708,0,0
3.443907750,1,0
3.443981958,0,0
3.444138167,0,1
3.444779208,0,0
3.446251500,1,0
3.446325708,0,0
3.446482042,0,1
3.447122833,0,0
3.448595125,1,0
3.448669333,0,0
3.448825542,0,1
3.449466583,0,0
3.450938917,1,0
3.451013125,0,0
3.451169542,0,1
3.451810458,0,0
3.453282500,1,0
3.453356708,0,0
3.453513125,0,1
3.454154083,0,0
3.455626250,1,0
3.455700458,0,0
3.455856667,0,1
3.456497708,0,0
3.457969958,1,0
3.458044167,0,0
3.458200458,0,1
3.458841667,0,0
3.460313583,1,0
3.460387833,0,0
3.460547667,0,1
3.461188750,0,0
3.462657333,1,0
3.462731542,0,0
3.462887708,0,1
3.463528625,0,0
3.465001000,1,0
3.465075250,0,0
3.465231625,0,1
3.465872625,0,0
3.467344708,1,0
3.467418917,0,0
3.467578583,0,1
3.468219875,0,0
3.469688375,1,0
3.469762625,0,0
3.469918958,0,1
3.470560000,0,0
3.472032125,1,0
3.472106333,0,0
3.472262542,0,1
3.472903375,0,0
3.474375833,1,0
3.474450042,0,0
3.474606583,0,1
3.475247375,0,0
3.476719500,1,0
3.476793708,0,0
3.476949958,0,1
3.477590792,0,0
3.479063167,1,0
3.479137417,0,0
3.479297208,0,1
3.479938500,0,0
3.481406875,1,0
3.481481083,0,0
3.481637333,0,1
3.482278333,0,0
3.483750625,1,0
3.483824833,0,0
3.483981000,0,1
3.484621917,0,0
3.486094333,1,0
3.486168583,0,0
3.486328208,0,1
3.486969542,0,0
3.488438042,1,0
3.488512250,0,0
3.488668708,0,1
3.489309792,0,0
3.490781708,1,0
3.490855917,0,0
3.491015583,0,1
3.491656667,0,0
3.493125375,1,0
3.493199583,0,0
3.493356000,0,1
3.493996958,0,0
3.495469083,1,0
3.495543292,0,0
3.495700042,0,1
3.496341250,0,0
3.497812750,1,0
3.497886958,0,0
3.498043375,0,1
3.498684125,0,0
3.500156417,1,0
3.500230667,0,0
3.500387125,0,1
3.501028250,0,0
3.502500083,1,0
3.502574292,0,0
3.502730708,0,1
3.503371625,0,0
3.504843917,1,0
3.504918125,0,0
3.505077833,0,1
3.505718833,0,0
3.507187583,1,0
3.507261792,0,0
3.507417958,0,1
3.508059000,0,0
3.509531250,1,0
3.509605458,0,0
3.509761625,0,1
3.510402708,0,0
3.511874875,1,0
3.511949083,0,0
3.512105250,0,1
3.512746333,0,0
3.514218625,1,0
3.514292833,0,0
3.514449292,0,1
3.515090375,0,0
3.516562292,1,0
3.516636500,0,0
3.516792625,0,1
3.517433667,0,0
3.518906042,1,0
3.518980292,0,0
3.519136583,0,1
3.519777708,0,0
3.521249667,1,0
3.521323875,0,0
3.521480292,0,1
3.522121292,0,0
3.523593458,1,0
3.523667667,0,0
3.523823917,0,1
3.524465000,0,0
3.525937125,1,0
3.526011375,0,0
3.526167542,0,1
3.526808375,0,0
3.528280792,1,0
3.528355042,0,0
3.528511417,0,1
3.529152583,0,0
3.530624500,1,0
3.530698708,0,0
3.530855000,0,1
3.531496000,0,0
3.532968208,1,0
3.533042417,0,0
3.533198833,0,1
3.533839792,0,0
3.535311917,1,0
3.535386125,0,0
3.535542333,0,1
3.536183167,0,0
3.537655542,1,0
3.537729792,0,0
3.537886000,0,1
3.538526875,0,0
3.539999375,1,0
3.540073583,0,0
3.540229792,0,1
3.540871042,0,0
3.542343000,1,0
3.542417208,0,0
3.542573625,0,1
3.543214792,0,0
3.544686667,1,0
3.544760875,0,0
3.544917083,0,1
3.545558125,0,0
3.547030417,1,0
3.547104625,0,0
3.547260958,0,1
3.547902083,0,0
3.549374042,1,0
3.549448250,0,0
3.549604583,0,1
3.550245542,0,0
3.551717708,1,0
3.551791917,0,0
3.551951500,0,1
3.552592250,0,0
3.554061458,1,0
3.554135667,0,0
3.554291917,0,1
3.554933000,0,0
3.556405167,1,0
3.556479417,0,0
3.556635667,0,1
3.557276667,0,0
3.558748833,1,0
3.558823042,0,0
3.558979167,0,1
3.559620083,0,0
3.561092625,1,0
3.561166833,0,0
3.561326750,0,1
3.561967917,0,0
3.563436250,1,0
3.563510458,0,0
3.563666833,0,1
3.564307958,0,0
3.565779917,1,0
3.565854167,0,0
3.566010542,0,1
3.566651708,0,0
3.568123708,1,0
3.568197917,0,0
3.568354292,0,1
3.568995375,0,0
3.570467333,1,0
3.570541542,0,0
3.570698083,0,1
3.571338875,0,0
3.572811042,1,0
3.572885250,0,0
3.573041667,0,1
3.573682708,0,0
3.575154708,1,0
3.575228917,0,0
3.575385458,0,1
3.576026292,0,0
3.577498375,1,0
3.577572583,0,0
3.577728708,0,1
3.578369833,0,0
3.579842083,1,0
3.579916333,0,0
3.580072542,0,1
3.580713667,0,0
3.582185833,1,0
3.582260042,0,0
3.582416083,0,1
3.583057000,0,0
3.584529500,1,0
3.584603708,0,0
3.584759792,0,1
3.585400667,0,0
3.586873167,1,0
3.586947375,0,0
3.587106958,0,1
3.587747833,0,0
3.589216917,1,0
3.589291125,0,0
3.589447333,0,1
3.590087958,0,0
3.591560583,1,0
3.591634792,0,0
3.591791375,0,1
3.592432292,0,0
3.593904250,1,0
3.593978458,0,0
3.594134958,0,1
3.594776000,0,0
3.596247917,1,0
3.596322125,0,0
3.596478292,0,1
3.597119292,0,0
3.598591708,1,0
3.598665958,0,0
3.598822208,0,1
3.599463292,0,0
3.600935417,1,0
3.601009667,0,0
3.601165833,0,1
3.601807125,0,0
3.603279042,1,0
3.603353250,0,0
3.603509500,0,1
3.604150375,0,0
3.605622792,1,0
3.605697000,0,0
3.605853250,0,1
3.606494500,0,0
3.607966458,1,0
3.608040708,0,0
3.608196958,0,1
3.608838250,0,0
3.610310167,1,0
3.610384375,0,0
3.610540542,0,1
3.611181542,0,0
3.612653792,1,0
3.612728000,0,0
3.612887625,0,1
3.613528542,0,0
3.614997458,1,0
3.615071708,0,0
3.615228125,0,1
3.615869250,0,0
3.617341250,1,0
3.617415458,0,0
3.617571708,0,1
3.618212792,0,0
3.619684958,1,0
3.619759167,0,0
3.619915458,0,1
3.620556667,0,0
3.622028583,1,0
3.622102833,0,0
3.622262417,0,1
3.622903625,0,0
3.624372292,1,0
3.624446542,0,0
3.624602667,0,1
3.625243500,0,0
3.626716000,1,0
3.626790208,0,0
3.626946458,0,1
3.627587167,0,0
3.629059667,1,0
3.629133917,0,0
3.629290125,0,1
3.629930917,0,0
4.885333333,0,0
